year_sine,day_sine,moon_phase,estimated_central_pressure,max_sustained_surface_wind,pressure_drop,ir_x_1,ir_y_1,ir_x_2,ir_y_2,ir_x_3,ir_y_3,ir_x_4,ir_y_4,ir_x_5,ir_y_5,ir_x_6,ir_y_6,ir_x_7,ir_y_7,ir_x_8,ir_y_8,wv_x_1,wv_y_1,wv_x_2,wv_y_2,wv_x_3,wv_y_3,wv_x_4,wv_y_4,wv_x_5,wv_y_5,wv_x_6,wv_y_6,wv_x_7,wv_y_7,wv_x_8,wv_y_8,dx,dy
-0.9844738167520924,-0.7071067811865477,-0.8339739797321961,988.0,40.0,13.0,1.5969163,-16.19537,2.0807383,-15.308799,2.0814142,-9.081305,0.21972214,-2.5083323,1.072159,-1.5852976,3.5804517,-2.7903314,0.9575473,-0.8140659,0.7584558,4.32337,9.5544615,-17.479317,7.5060916,-16.868969,2.8156197,-9.632534,-0.41056517,-4.582588,1.2419702,-0.24073653,2.0376308,4.042339,2.759171,7.226388,4.6508145,10.556669,0.0,0.0
-0.9398560579418952,0.0,0.2085941825464525,980.0,60.0,20.0,0.27112263,-2.6100566,-1.1667489,-7.3282137,-1.5702254,-4.798966,-0.5153005,-1.4480507,0.9923911,0.24415047,2.441474,1.7382922,1.9884484,3.4160342,0.71844804,7.399568,-1.436773,-32.322865,-3.158232,-16.427097,-1.711782,-8.19037,-0.5323644,-2.996501,1.2799942,0.17538148,3.9612193,2.3393974,2.3926637,5.0550404,0.38627192,13.582289,0.0,0.0
-0.0688024268023206,-0.7071067811865477,0.7853998048699592,976.0,65.0,26.0,-7.885521,-0.834641,-5.997953,-0.53895,-4.651591,-6.204372,-0.9908307,-2.0950089,0.12665305,-0.2801757,-0.06480598,5.7964983,2.1779888,7.413157,4.0208306,7.745287,-1.1692404,-2.56186,-1.4512584,-1.351355,-5.4634223,-3.2389135,-2.857994,1.2618244,-2.9457645,9.960723,-3.391713,15.8725195,-0.72896683,19.711708,3.3025892,23.407375,0.0,-0.5
-0.9326545075388224,-3.216245299353273e-16,0.9567870062264666,1003.0,25.0,3.0,0.8942547,7.0180774,-1.7892658,4.737644,-5.625149,2.2751143,-6.3617835,1.7548807,-5.74623,2.623136,-3.2979238,-3.183564,-1.0631905,-16.270254,0.05920503,-11.297558,1.9290286,20.200035,-0.10579805,16.701488,-5.1163244,15.208614,-5.493479,14.369272,-4.715908,8.752141,-3.0320604,-0.4544598,0.25551876,-17.712427,1.1021241,-12.706499,0.5,-2.5
-0.8758917051442433,0.7071067811865476,0.8539308413614277,1000.0,25.0,3.0,-2.5604162,12.465117,-1.1704433,7.755221,-1.9819251,10.109622,-3.323555,11.352299,-5.617262,6.396649,-6.2157583,-0.592842,-7.1317105,-2.0776355,-2.8561952,-5.357182,-3.8500032,24.55475,-1.1613929,23.673763,1.6898874,22.368315,-0.35229024,21.037727,-1.792039,14.910217,-2.9634693,6.85998,-3.2025142,1.2262353,-1.007336,-6.6815557,0.5,-0.5
-0.0516196672232541,0.0,0.8010504929706246,974.0,70.0,28.0,-16.517769,-3.8934255,-10.155402,-4.6786213,-7.1662135,-2.3062265,-3.4561238,-0.10261931,-0.5547189,1.6987867,-0.59350485,5.9941354,2.241434,9.220062,3.4101021,11.992741,-3.6526608,2.138334,-1.297712,-0.39213026,-5.3667045,-0.29954273,-4.1089907,5.672424,-2.056856,11.676295,-2.8500304,14.832691,-2.4380727,24.647919,1.7745365,29.489271,-0.1999999999999993,-0.5
-0.3049212246562894,-3.216245299353273e-16,-0.3882805939211912,1004.0,25.0,3.0,0.009715394,-2.0656726,1.2523385,1.3783299,1.5304223,6.2339206,-1.9310585,6.2107983,-2.8306496,3.777283,-3.978658,5.6042686,-6.9013615,4.3987274,-4.002708,3.5752003,1.428363,2.9452262,1.9318111,13.091422,1.2204138,15.304553,-2.0210104,14.57472,-2.222923,9.597398,-2.008426,10.554013,-0.63057613,12.032871,-3.237918,12.774438,-0.5,-1.5
-0.0688024268023206,-3.216245299353273e-16,0.7349746743283807,982.0,65.0,20.0,-3.1798637,-17.331345,-5.320721,-15.1665125,-4.34833,-6.043029,-2.713765,-0.9464859,-1.8194124,-2.4983704,-5.0583262,0.6000746,-3.6254878,3.7187138,8.697236,0.96123356,-2.9529905,-12.6802025,-6.128601,-11.176203,-3.5877483,-0.35817665,0.21563573,5.957515,0.8961466,5.725172,1.5408667,7.250162,2.5867627,13.464709,7.184219,20.59457,0.0,-0.5
-0.0859647987374467,0.0,0.4842833618220026,994.0,40.0,8.0,0.62295467,-5.1618056,-2.7281015,-3.5043845,-4.252764,2.2721393,-3.1143198,3.5408986,1.3400518,0.7208011,1.1230272,0.8730615,0.5660374,8.778259,2.3468668,11.693252,6.0510054,3.4467816,3.2412262,4.472946,-4.718437,7.2683873,-3.6562614,6.720682,-0.33584136,2.5764773,-3.550549,3.285943,-3.0816462,14.662977,0.9214546,21.34316,0.5,0.0
-0.7694148268839381,-1.0,-0.890495155319107,1000.0,20.0,4.0,-11.299328,10.91602,1.8824818,0.32982045,18.19343,2.3694694,23.094616,-5.750126,7.148861,-2.3968916,-1.040416,-1.2734758,-0.3507984,-3.5501604,-0.0976701,-0.04599219,-21.312143,23.517317,-14.400846,20.92154,-5.28972,16.398075,-3.4344072,12.879502,-5.330028,8.518987,-1.7414424,1.7676153,1.7138939,-2.2258658,2.3964396,0.5350956,0.0,0.0
0.7856498550787147,-0.7071067811865477,0.3493302315218399,994.0,40.0,8.0,-0.8106625,-7.212168,-4.652736,-6.302291,-3.479302,-0.23441951,1.2734469,-0.5845819,2.8391197,1.0599581,3.5471478,2.252313,5.0465083,6.079819,7.3552027,10.284726,-2.8340435,-8.998506,-5.582408,-6.28352,-4.1134515,-0.16912226,-0.7462937,-0.9111715,1.2657378,3.1951375,4.320029,4.219209,2.3583074,12.091418,7.052086,23.603926,0.5,-0.5
-0.9338372288229252,1.0,-0.0363404008701669,998.0,25.0,4.0,-0.5910003,-4.7777486,-0.038036868,-9.7835245,1.4692324,-10.393778,1.8137608,-9.599361,1.1282386,0.15637493,-3.653813,0.6271416,-5.6008053,1.9671773,-4.9448404,2.8260098,-1.9869137,-3.840903,-3.1653044,-8.390608,-2.6202216,-6.4390674,2.0472014,-4.031755,2.4162564,4.2039967,2.4274523,3.8888404,1.4897404,4.593521,0.7934178,8.510535,0.5,0.5
0.7412220108485958,-3.216245299353273e-16,0.8651015325053673,990.0,45.0,10.0,-3.599736,-0.6972351,-0.810538,-3.0490205,0.57089496,-2.1735706,3.262632,0.030997444,3.960617,1.159074,3.083393,-0.20150732,1.4184923,2.6254945,2.190113,7.878086,-2.4643826,-2.0795443,1.2357457,-0.8063428,2.4675632,-0.41598687,4.625109,3.3023386,4.877907,2.8221877,3.5299153,4.4312897,2.3186438,8.576024,2.5315654,12.439259,2.5,1.5
-0.661634618242279,-3.216245299353273e-16,-0.5296651491021702,998.0,45.0,10.0,4.7792816,-9.023749,0.17970088,-7.518761,-2.9620636,-5.081035,-2.518134,-2.4165823,-0.10370108,3.4060738,0.57184833,4.5821123,-1.6133535,9.303025,5.955758,-12.499847,-0.38392705,-11.74123,-1.365822,-6.450475,-2.8831089,0.054639213,-0.26060927,5.443249,1.8979752,8.684057,2.0742314,10.244399,2.5604584,14.2439575,5.7852864,2.0542247,0.3000000000000007,-0.5999999999999943
-0.9873494423939864,-0.7071067811865475,0.9970179097759784,940.0,115.0,66.0,0.74230564,-14.484294,-1.3727187,-13.9002905,-1.1237983,-12.144623,0.7773504,-18.898355,2.4747345,-22.510113,15.597932,-21.714973,23.288656,-15.216504,28.026093,17.46523,-1.6164616,-0.21562311,-1.157293,-9.836939,-2.2637935,-10.788999,-1.2056605,-9.264732,-1.0147638,-6.7030563,2.362309,0.66992956,3.5471148,-1.476121,8.41492,9.120754,0.09999999999999787,-0.5
-0.4250003399695539,-3.216245299353273e-16,0.6290719094884434,994.0,25.0,4.0,-5.9660416,-29.775105,1.0258311,-26.126701,1.7060775,-15.070523,0.6722855,-9.019981,3.1954927,-4.234985,1.2450662,-1.4386306,2.1271102,0.9100014,0.33697048,-0.20008574,-5.0170913,-27.519985,1.2717876,-23.828287,1.034176,-14.519272,2.619618,-11.909005,5.6512475,-3.5555725,1.8575797,0.52882004,2.2364626,3.2940006,0.79525757,1.0081303,-0.5,-0.29999999999999716
-0.9326545075388224,-3.216245299353273e-16,-0.9889123541156112,1000.0,30.0,5.0,-3.1337926,7.3415885,-0.35994127,-10.167268,-0.11146432,-12.495893,-0.40812448,-7.530098,-0.25119838,-2.3659859,0.6774884,-1.8865371,-0.945484,1.8850127,1.2284347,3.0579064,-1.8389087,1.2538732,-0.91582835,-10.905627,0.5114577,-12.143494,-2.1704302,-7.340107,-0.7209095,-3.061216,4.907995,5.255935,4.510391,12.859225,8.197441,25.47427,0.5,0.5999999999999943
-0.8840675099433637,-0.7071067811865475,-0.677332742758297,940.0,115.0,66.0,38.37794,-42.70868,32.953465,-56.410152,17.779818,-26.758032,4.9542274,-6.0015373,0.26333636,0.098301455,-2.0196843,2.7728379,-1.4341632,-4.68742,-1.6420809,-6.878176,14.951404,5.632735,11.342341,16.743029,7.244866,19.91496,-0.05196009,18.737215,-3.0355504,10.91304,-0.97311854,3.525596,3.298123,-7.224128,-1.1207705,-10.129121,-0.09999999999999964,-0.20000000000000284
-0.9326545075388224,-1.0,-0.9797499490251383,1000.0,30.0,5.0,2.117043,5.051086,0.70188355,-2.0023785,-0.7439705,-5.0775223,-2.162606,-5.128068,-0.62041694,-2.2731712,9.6779,3.7941523,12.071992,12.435194,15.108498,18.103037,1.1686698,-2.970229,0.42076713,-5.8691826,1.9307969,-9.447726,-0.41145313,-6.094924,-1.1130543,0.49667197,-0.28740647,6.7917666,1.0288177,15.273554,-0.8882147,27.105986,0.3000000000000007,0.10000000000000853
0.3777079652039649,-0.7071067811865477,-0.9608367574817106,992.0,45.0,10.0,0.97721463,-2.311395,-4.4741793,-0.31542087,0.9067457,3.1557548,3.85545,3.0688906,4.3417516,3.3813517,5.597518,2.749377,6.7302213,-0.8822914,7.8484893,0.8603261,0.12117004,4.1735196,0.80525917,13.70936,0.6155087,9.657142,1.5029167,5.481309,3.7498357,1.1724086,5.110027,-1.0170578,4.954485,-7.793419,3.745998,-7.2445235,0.0,0.0
-0.455906693508459,-1.0,0.1646833967060211,988.0,35.0,7.0,-10.063753,6.236253,-0.79596883,-2.328905,4.5970774,-8.39825,-0.5668041,-9.147849,-0.908764,-3.70373,0.9590763,-2.217886,1.585359,-0.49530873,3.893994,-0.68333143,-4.67118,-4.6325555,-0.61352503,-6.6503806,1.2553741,-4.4445815,-2.0388405,-4.912587,1.1343378,-0.6161697,3.9652457,-3.4309907,5.9556074,-3.238416,4.406338,0.43988922,0.1999999999999993,-0.20000000000000284
-0.7236440382959124,-1.0,0.8998796873514919,980.0,80.0,30.0,6.28957,-2.0100389,4.807275,-7.506787,2.1453886,-8.574984,1.6566548,-4.567047,3.3967376,-1.3751853,4.3848743,-2.1124024,9.172786,-0.86559147,3.8395665,4.297408,-1.2460896,-4.207153,-1.4724799,-3.712935,-1.0639431,-0.46461865,-2.1505487,0.9371635,-2.44307,1.9213877,-2.8452082,6.15984,-2.1827698,8.65127,-2.2354395,8.114423,1.0,1.0
-0.8214765533024145,-0.7071067811865477,0.1552494365448439,988.0,60.0,18.0,-5.4553485,-8.823648,-2.1758764,-4.3875375,0.47926417,-3.947039,3.2394462,-4.0061936,4.308887,-1.1165563,2.1510882,4.0934377,2.882108,2.4768183,1.5469306,3.731626,-9.188308,-17.126131,-1.1084706,-9.292861,2.8544924,-2.1977177,3.4080458,3.661486,2.8616142,8.24973,3.2097838,14.550696,2.6786728,20.107552,-0.061756708,27.45375,0.0,0.0
-0.8840675099433637,-1.0,-0.697972907111774,940.0,115.0,66.0,7.374663,5.5141616,15.975762,-1.0986518,16.394608,-7.9917464,6.799297,-1.1763581,-1.6931579,-0.6032745,-4.764757,-4.046647,-2.5227926,-4.3207417,-1.0769763,-5.8582845,4.5866237,16.41633,4.4315276,18.862366,3.4350884,17.01694,-1.1295904,9.076776,-4.1757507,9.477683,-0.9641832,-0.17983048,1.6612417,-7.8373046,-1.3706286,-9.990797,-0.09999999999999964,-0.19999999999999574
-0.0688024268023206,0.7071067811865476,0.7170243310330957,986.0,55.0,16.0,-0.22563593,-13.284447,-1.7166634,-9.952808,-14.995699,2.6078718,-27.014736,4.3535056,-26.97794,-3.6065092,-27.707811,-1.2568675,-23.152143,2.4538534,-18.73314,7.078187,-0.713468,-13.383398,-2.5954611,-7.4295726,0.34016472,2.1638875,-0.64517915,5.765105,-2.6752565,3.8900855,0.10888444,7.379836,0.63824165,12.684671,6.653005,22.010817,0.0,0.0
0.7412220108485958,-0.7071067811865477,0.8988759741524938,990.0,45.0,10.0,-1.1357102,8.3068075,-4.6528583,5.8469744,-3.453738,2.2030492,-1.2362485,0.59914315,2.3243885,1.3215567,4.892135,3.4956295,2.643859,1.7549416,2.0031471,3.6046658,1.4741287,5.402458,0.62685555,1.3483968,1.4014376,0.12054358,3.0688136,0.051616125,3.5880463,5.1276803,3.4554436,9.509709,3.163756,7.089945,2.311073,7.359633,0.5,0.5
-0.9070138128026362,-0.7071067811865477,0.7455347872933398,979.0,75.0,27.0,3.2064397,0.8459888,1.9770168,9.418841,0.28266707,9.34829,-1.2402824,3.3647356,-0.54512125,-0.7458136,-3.0485404,-1.453888,-2.821379,-5.392204,0.6419362,-10.625557,-2.1467621,19.653791,-4.0119023,25.964392,-1.7637346,21.1663,-3.7090333,12.154467,-2.613757,3.4814386,-3.715137,-2.104247,-2.074136,-6.892649,0.07583882,-13.678683,0.29999999999999893,-0.20000000000000284
0.9721181966290612,-0.7071067811865475,-0.9841650239725164,996.0,40.0,8.0,-16.44015,-12.160414,-13.149022,-8.551828,-7.7215304,-7.3869777,0.8850879,-4.159708,5.697702,5.2300415,0.55310047,15.01481,5.1907997,18.909145,6.2542505,13.360596,-3.9749348,-0.9226046,-3.6771514,-1.7071487,1.994719,-5.796036,3.1297626,-3.824652,0.5319094,5.6604285,-0.21932487,18.356937,2.285571,23.665604,5.555607,13.552646,0.0,0.0
-0.9398560579418952,1.0,0.1604819936106196,964.0,90.0,40.0,-2.793584,-10.534072,0.59846014,-8.561347,-0.5143746,-4.634882,-0.4021222,-3.0117412,-0.7662764,-1.357973,-3.2352269,0.83232874,-1.3805444,1.4131503,-0.93103325,2.5579696,-2.7267277,4.3699694,-2.3250062,-2.7386422,-2.0230167,-2.2154145,0.22134316,0.657064,2.5369713,2.034504,3.6577518,2.4015946,2.0106936,6.0409822,1.2983179,10.485069,0.0,0.0
-0.4093559588156211,-1.0,0.7471945818773039,994.0,25.0,4.0,-5.2568607,-15.035355,-4.339533,-11.657654,-1.8054615,-12.973984,0.42627174,-11.390367,-0.1549113,-9.724692,1.6327053,-5.6260734,3.46465,-1.011028,2.3549888,6.637922,-5.251322,-15.954674,-3.3866158,-15.302354,-2.9680095,-18.86737,1.013145,-13.539609,1.4876722,-6.5087833,2.1951702,-2.635365,4.256127,-0.4825026,4.4407816,5.828203,0.0,0.0
-0.8826787983255476,-3.216245299353273e-16,-0.1284326510156999,994.0,40.0,8.0,-8.01694,-8.867305,-6.5445924,-4.284332,0.6795785,-6.2922482,3.2002206,-6.312601,4.026738,2.0777695,0.0044964286,5.2935805,0.34838966,-0.5355386,3.7447276,-4.2314057,-9.080436,-7.4259577,-7.7905374,-2.4386823,-0.76821935,0.47461244,2.168126,0.18471807,1.972899,6.2459917,1.8553176,8.672701,1.6762626,6.1893888,-0.700254,6.577613,0.5,0.0
0.4862727071086899,-0.7071067811865475,-0.4993842701331001,988.0,55.0,16.0,-0.34811714,1.9533412,-2.1415734,4.853737,2.3657382,7.9788194,3.2478404,3.938016,3.1522124,-0.6495235,0.0634167,-5.382506,2.4010122,-5.54052,3.2773972,-3.7164557,-2.592146,22.07848,-2.872672,16.211807,-0.07686937,14.766908,0.27042237,5.493848,1.3003697,-2.455708,0.04316221,-0.093757704,1.8052131,0.39291325,4.080451,-1.6107455,0.0,0.0
-0.8996308696522434,-0.7071067811865477,0.873846050329513,950.0,110.0,56.0,-0.99091846,2.6556506,-2.5044026,6.237661,-0.3429077,5.5403266,0.3785941,2.4924085,0.30999053,-0.8718988,-1.4912468,-3.938793,-5.3408256,-6.792475,-1.3398398,-7.178285,-2.6356113,13.773628,-3.902026,19.376736,-2.4807284,16.084991,-0.15867159,7.548952,-1.3362386,2.980652,-2.6981912,-1.4511691,-3.103863,-6.557405,0.09131595,-11.432586,0.3999999999999986,0.0
-0.9813064702716092,-3.216245299353273e-16,-0.8979288776133151,998.0,25.0,4.0,3.6678464,-18.248106,1.4866222,-9.4768715,-0.9860775,-3.7459216,0.9604003,-0.68917096,0.0060907793,-1.5881547,-1.7315475,-2.6984665,-0.53998446,-3.491572,0.80778605,-1.8808221,4.183135,-22.423618,0.709401,-13.325068,-0.13093643,-6.09932,1.5755756,-1.830388,1.8337831,-1.8145145,-0.49326375,0.33188868,-0.84751904,4.2391315,1.1606487,11.789779,2.6000000000000014,-0.7999999999999972
-0.1202080448993527,-1.0,0.2256979095661568,1000.0,25.0,3.0,-4.828309,-1.0238447,0.48779786,-2.7988553,7.5527387,-4.4884615,7.5625834,-2.5152974,4.7859817,1.0769999,4.7380934,4.6987977,11.829228,21.622145,17.345934,43.923954,5.2861133,0.87857753,4.359862,5.841788,1.6377033,11.702349,0.5141575,8.111888,-5.4650855,2.0620472,-3.9517205,5.0227685,-1.2516562,10.101961,0.82768244,28.189707,0.5,-0.5
-0.8919813464595487,-1.0,0.6514628324705192,1004.0,25.0,3.0,4.8785224,-3.1377583,12.11909,1.4287113,7.1471434,7.6106453,5.1977544,1.7824241,2.346376,-2.7434916,-3.6724563,-2.89454,0.096423276,-5.5683174,5.267432,-7.73013,1.5022062,14.707626,2.8671246,26.45613,2.7406142,28.210997,0.9143731,19.64631,-0.2989646,12.614193,-1.4374466,4.50188,-0.016208606,-4.570881,2.6328208,-10.905206,0.0,0.0
0.4711595076738638,-0.7071067811865475,-0.6677783517619523,920.0,127.0,80.0,-4.2610106,5.6784306,-4.2221074,1.8116014,-1.7663196,-0.50964564,0.46440107,-5.7739334,1.3011227,-2.883537,5.0867214,-4.177753,4.939181,-6.5739303,3.107706,-11.378775,-3.609268,23.812328,-4.155395,18.252426,-2.579609,9.66377,-1.614383,1.0571424,1.3423048,0.086017944,4.8725057,-1.6846068,5.342515,-6.898366,4.601093,-5.6999216,0.0,0.0
0.7526668275320085,-1.0,0.7848350549568096,994.0,40.0,8.0,-1.4574935,-8.772359,-1.2962332,-1.1798089,-4.1065974,4.7516885,-0.27899936,2.3943222,0.2911084,-1.5898956,5.325867,1.959821,11.762675,10.050491,15.77059,17.634083,-0.48111022,-9.432735,1.4875585,-2.6646018,1.2908982,2.4019578,4.3485765,5.271945,4.4203453,3.1449885,3.215762,6.5055423,0.6247075,13.427215,-2.668959,18.029028,0.5,0.5
-0.9455963874271428,1.0,0.34857493204085,998.0,35.0,6.0,6.0778036,-4.102057,1.3341947,-1.0939914,-1.6364362,-3.5312576,-0.20339257,-5.613162,-4.1464233,-2.6940238,-5.5973005,1.333169,1.4900746,1.416297,3.1065066,3.7590728,-10.916646,0.17603742,-4.5487423,-2.04721,-3.0053904,-5.741709,0.44886938,-4.830401,0.9074287,0.6196496,2.9838817,5.4864573,4.95759,13.342418,3.7121103,16.592623,0.0,0.0
-0.3212696616923651,-3.216245299353273e-16,-0.5674312998144959,1002.0,30.0,5.0,-2.3969836,-0.7705303,-3.201847,-0.10025811,0.82131904,1.5921494,1.8106735,-0.3968554,1.3556252,5.042757,0.9175969,11.221942,3.9182293,18.440739,9.216953,19.110006,2.2183979,4.3574176,1.4587251,3.3281238,2.5587592,9.3419285,2.4847915,6.727012,0.81013,8.638669,0.46190333,14.899762,0.5849838,23.959064,1.0654333,19.974234,-0.5,-0.5
-0.9057022630804716,-1.0,-0.5395951153262181,1004.0,25.0,3.0,-0.32636264,-10.528412,0.56976575,-14.796692,8.73269,-18.545782,7.616398,-5.477995,6.850254,2.3737578,10.599833,4.716588,9.418579,1.3491789,3.689449,5.6519914,-3.4575787,-16.571922,1.6968752,-14.69149,-0.67156506,-7.142858,-1.5607246,-4.8857026,0.2157707,1.8827933,2.7125034,11.27272,3.0638475,7.431407,6.842,2.1182737,-0.09999999999999964,-0.5
0.6855476064742155,-0.7071067811865475,0.4203414992183683,988.0,40.0,8.0,-2.9335563,-4.291098,-8.645126,-1.8411939,-9.676388,5.648643,-4.118447,1.0023663,3.4019454,-0.18857576,6.0136213,1.4934108,7.3192487,6.1888523,0.9978167,5.6816125,1.1755372,1.2747563,-3.426109,1.4823792,-4.065278,6.8516226,-3.5316417,4.5056844,4.2875986,4.6882424,8.016921,5.5861974,7.9117866,7.3809114,-0.6685138,6.8875875,0.1999999999999993,0.29999999999999716
-0.0859647987374467,1.0,0.5311256979171118,994.0,40.0,8.0,-0.7105242,-18.329128,-2.8151915,-9.630552,-9.462581,4.2046766,-9.913775,-7.53602,-6.013581,-6.485923,-6.1085796,-1.8699496,-14.764501,-0.77835774,-29.727163,11.414763,-0.011683668,-17.313,1.1720912,-7.901958,1.2392052,3.9383838,0.15887891,6.8814497,0.013272891,5.3013926,-1.611463,11.344317,-1.1030242,20.970877,3.5219727,26.731405,0.0,0.0
-0.5221325810768248,-1.0,0.2345327615765955,1000.0,40.0,4.0,-10.342726,-8.99897,-7.808639,-10.944647,-1.9461805,-11.30399,4.9524508,-2.6743364,5.6830206,9.869569,5.706405,12.567195,4.5065885,13.991892,0.9414753,13.2056,-6.8062816,-13.259103,-5.79293,-15.033473,-6.8241644,-4.0475206,-4.235268,7.738214,-0.064697064,7.2670655,-0.5074814,10.222689,-0.985944,18.974041,-0.38943025,24.128136,0.3000000000000007,-0.5
-0.9873494423939864,-3.216245299353273e-16,0.9943786522309966,940.0,115.0,66.0,-5.9729276,-13.29126,-0.13057445,-8.86157,-0.44984525,-10.145217,-0.67794883,-10.23165,-2.4972706,-5.5993304,-2.1287017,-0.4231432,-0.795768,2.5497448,1.7681204,0.4432858,-8.39818,-3.4013178,-1.0097246,-7.106604,-0.6740886,-10.761109,-1.680482,-9.339628,-1.32453,-6.5807524,2.4939787,1.1891675,2.716107,2.5719,2.586439,8.428037,1.3000000000000007,-1.2999999999999972
-0.9844738167520924,-0.7071067811865477,0.977870650296684,966.0,90.0,40.0,-5.3002834,-3.4955478,2.6977468,2.8006883,2.6548636,-0.45801246,0.81438005,-1.5572636,-2.7714205,-3.7330475,-2.2323098,-6.245827,0.33156478,-2.2202904,2.051419,0.93704057,-3.2982612,-11.888823,3.9951248,-1.6794934,1.6344465,-0.116106994,-0.525476,-0.50498354,-3.9808538,-1.0097841,-2.8386626,1.6706891,0.3464128,5.018426,0.1878251,6.3837843,0.5,-0.29999999999999716
-0.5074150932938463,-3.216245299353273e-16,0.3721459809704612,1004.0,30.0,3.0,-14.21401,-3.6593199,-11.631843,-2.3123794,-9.428144,-4.941917,-1.920662,-2.3281472,-2.8107798,5.606615,-4.300143,12.286356,-1.5594649,8.94486,3.8762352,3.8046596,-14.716684,-4.106451,-13.141236,-2.9968033,-6.8504515,-3.920979,2.4076633,4.2137246,3.1709402,6.36328,3.280478,11.441712,0.7013961,12.867651,-0.6751767,13.365614,0.29999999999999893,-1.2999999999999972
-0.3527520865490943,-0.7071067811865475,0.5546010342094206,980.0,70.0,24.0,-8.035429,-23.404947,-1.8753376,-21.351631,17.98687,-31.651472,28.189875,-8.59838,28.038582,-5.3360868,27.385298,2.8904827,19.089357,6.4921656,15.7017765,7.9676027,4.0469394,-10.827328,2.0252612,-5.531767,-0.49151728,6.4559894,-2.2008543,11.34266,-1.2719585,9.377429,-0.6293609,13.03434,0.5771558,10.599854,6.1119227,11.565089,0.0,-0.5
0.705583610107178,1.0,0.8082328461219399,992.0,45.0,8.0,10.148223,-20.208288,8.851619,-13.747271,3.0199502,-5.360078,-3.9407303,3.0292914,-3.9763138,3.8931463,-2.1282506,4.871714,4.761356,2.3017807,0.58667797,11.602573,5.906409,-21.977167,3.5942593,-15.544204,-2.7316399,-4.123855,-1.5417751,3.3142354,1.0077698,7.7035594,-0.53734124,13.455566,4.1210647,18.214497,4.658326,22.127625,0.5,-1.0
0.7412220108485958,-0.7071067811865475,0.8768485348697015,990.0,45.0,10.0,-4.8759127,-0.8424887,0.67203546,-7.65374,1.7061402,-5.5468874,2.2059844,-2.7571318,2.8908155,-5.6057124,4.088867,-4.4870114,7.0463514,1.2977276,8.966829,8.382804,-3.795216,2.352051,3.3823266,-3.9069107,4.040363,-3.022783,4.915636,-0.6159294,5.1281075,1.1639798,3.9290776,3.7176208,3.5858312,8.391872,4.4258003,11.229552,0.5,0.5
-0.1031016974474354,-1.0,0.4356409682770035,996.0,35.0,7.0,-3.8457327,-3.7383075,-4.6060896,-0.21678343,1.3199419,0.9836692,7.475626,4.0115438,5.989508,8.455461,9.596583,15.848921,10.804951,27.453676,16.60566,38.89265,1.8501351,3.8907554,0.084251225,1.8716369,-3.8708553,4.2077346,-1.8864701,6.496992,-1.5359417,8.17742,-2.1582966,4.503972,-0.98182213,15.549534,0.6818245,26.121777,0.5,0.0
-0.898291751554753,-1.0,0.2062130116961932,1002.0,25.0,4.0,1.7789199,-8.23475,0.6426745,-5.655257,1.4654367,-9.42847,5.6094694,-11.01409,3.0628173,-2.678904,0.8596982,-0.41321394,-1.2186463,8.457371,0.61627835,4.9343653,-2.2879698,-3.9491313,-0.9305898,-0.9363974,2.3321402,-3.019924,1.3654773,-2.804814,2.9132907,-1.3747596,3.6022327,2.662454,2.4020567,9.441806,-2.4886978,6.8555174,0.0,-0.5
-0.801361088174677,0.0,0.3989123038926073,1002.0,25.0,4.0,-14.571027,-14.219279,-7.733221,-9.08517,-1.3913833,-6.205309,0.5788378,-4.532408,1.7275895,1.0818238,2.2152042,1.9657831,1.8578149,0.5850925,5.1728687,0.0757845,-8.70026,-18.532398,-5.364792,-10.180795,-3.729122,-0.5853934,-2.5787442,1.2119275,-1.4341557,11.28435,1.6330256,8.244182,5.281361,12.1635895,7.9038196,3.8008866,1.0,-1.0
0.5012418134457758,-0.7071067811865475,-0.3124723529263453,992.0,45.0,10.0,-1.8996142,5.9769707,1.1763898,7.843945,-0.8499698,6.6279464,2.3549669,4.341591,4.4617605,3.4854383,1.5886667,9.032619,3.4168122,5.5322843,5.320292,-1.844555,-2.689133,15.137749,0.43312916,12.914815,1.0272459,12.050756,1.7479173,9.337012,2.881186,4.5149994,2.0142026,5.6497393,3.489846,3.1267834,5.911513,-3.851261,0.0,0.0
0.705583610107178,-0.7071067811865475,0.8557512191761815,990.0,45.0,10.0,-13.574246,-14.487283,-6.0431104,-3.4288428,-1.9790455,-1.6078914,1.076215,1.2196327,4.873311,4.340446,3.2785628,7.1065407,0.5270479,14.365308,1.1211059,0.7239742,-13.257754,-11.589404,-1.0905308,0.7693459,-1.9004861,4.621801,1.6874394,11.571079,3.2764008,13.880531,2.6713724,14.896667,3.3047135,16.134663,3.3065486,14.149849,0.0,-0.5
0.6152845999633276,-3.216245299353273e-16,0.2385271270873782,970.0,50.0,16.0,10.599275,0.87088853,6.6453443,2.1368287,2.6787426,-3.439126,2.2204838,-6.362085,2.9980822,-2.161812,-0.107858144,7.5451245,-2.4048314,12.208804,-2.8569348,9.067346,10.974026,-3.3463273,7.9228153,0.9202931,2.671647,-4.186796,0.18643089,-2.347628,0.5678222,5.235553,-0.6053065,10.20605,-3.4952598,11.472669,-4.1362486,9.004232,2.5,0.0
